,detection_strategy,detection_feature,detection_results,ground_truth,f1,delay,log_path,tipo_mudanca,log_size,window_size_mode,window_size,window_ref_mode,overlap,sliding_step,margin_error,margin_error_corrected
82,threshold_strategy,fixed_frequency_delta_percentage3,"[7, 24, 27, 32, 39, 95, 98, 101, 125, 131, 138, 145, 153, 198, 203, 235, 238, 247, 255, 258, 264, 280, 284, 294, 307, 341, 345]","[30, 65, 100, 134, 169, 204, 240, 275, 310, 345]",0.4,8.54,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,1000,Fixed,True,200,3,9
83,threshold_strategy,fixed_cramersv_frequency,"[225, 229, 267, 272, 345]","[30, 65, 100, 134, 169, 204, 240, 275, 310, 345]",0.15,9.25,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,1000,Fixed,True,200,3,9
84,time_series_strategy,cpd_frequency_delta3,"[67, 83, 282, 319, 338, 359, 462]","[42, 89, 135, 182, 229, 275, 321, 368, 415, 462]",0.4,10.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,1000,Sliding,True,200,3,9
85,time_series_strategy,cpd_prob_freq_delta3,"[67, 84, 96, 183, 189, 361, 377, 462]","[42, 89, 135, 182, 229, 275, 321, 368, 415, 462]",0.37,8.29,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,1000,Sliding,True,200,3,9
86,time_series_strategy,cpd_cramersv_frequency,[462],"[42, 89, 135, 182, 229, 275, 321, 368, 415, 462]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,1000,Sliding,True,200,3,9
87,threshold_strategy,gtest_frequency3,[462],"[42, 89, 135, 182, 229, 275, 321, 368, 415, 462]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,1000,Sliding,True,200,3,9
88,threshold_strategy,fixed_frequency_delta_percentage3,[462],"[42, 89, 135, 182, 229, 275, 321, 368, 415, 462]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,1000,Sliding,True,200,3,9
89,threshold_strategy,fixed_cramersv_frequency,[462],"[42, 89, 135, 182, 229, 275, 321, 368, 415, 462]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,1000,Sliding,True,200,3,9
90,time_series_strategy,cpd_frequency_delta3,"[30, 83, 125, 170, 212, 258, 300, 345, 388, 433]","[30, 82, 117, 169, 205, 257, 293, 345, 380, 433]",1.0,3.67,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd7.5k.MXML,cd,7500,Fixed,1000,Sliding,True,200,3,9
91,time_series_strategy,cpd_prob_freq_delta3,"[38, 82, 125, 170, 200, 345, 388, 433]","[30, 82, 117, 169, 205, 257, 293, 345, 380, 433]",0.88,4.29,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd7.5k.MXML,cd,7500,Fixed,1000,Sliding,True,200,3,9
92,time_series_strategy,cpd_cramersv_frequency,[433],"[30, 82, 117, 169, 205, 257, 293, 345, 380, 433]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd7.5k.MXML,cd,7500,Fixed,1000,Sliding,True,200,3,9
93,threshold_strategy,gtest_frequency3,[433],"[30, 82, 117, 169, 205, 257, 293, 345, 380, 433]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd7.5k.MXML,cd,7500,Fixed,1000,Sliding,True,200,3,9
94,threshold_strategy,fixed_frequency_delta_percentage3,"[30, 36, 58, 62, 83, 88, 117, 130, 143, 175, 205, 211, 257, 263, 292, 303, 337, 351, 380, 388, 400, 403, 433]","[30, 82, 117, 169, 205, 257, 293, 345, 380, 433]",0.58,8.64,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd7.5k.MXML,cd,7500,Fixed,1000,Sliding,True,200,3,9
95,threshold_strategy,fixed_cramersv_frequency,[433],"[30, 82, 117, 169, 205, 257, 293, 345, 380, 433]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cd\cd7.5k.MXML,cd,7500,Fixed,1000,Sliding,True,200,3,9
96,time_series_strategy,cpd_frequency_delta3,"[48, 77, 115, 138, 144, 175, 289, 330, 337, 474]","[42, 91, 138, 188, 234, 283, 329, 378, 425, 474]",0.44,8.56,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf10k.mxml,cf,10000,Fixed,1000,Sliding,True,200,3,9
97,time_series_strategy,cpd_prob_freq_delta3,"[43, 49, 71, 165, 175, 248, 272, 291, 330, 336, 474]","[42, 91, 138, 188, 234, 283, 329, 378, 425, 474]",0.32,10.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf10k.mxml,cf,10000,Fixed,1000,Sliding,True,200,3,9
98,time_series_strategy,cpd_cramersv_frequency,[474],"[42, 91, 138, 188, 234, 283, 329, 378, 425, 474]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf10k.mxml,cf,10000,Fixed,1000,Sliding,True,200,3,9
99,threshold_strategy,gtest_frequency3,[474],"[42, 91, 138, 188, 234, 283, 329, 378, 425, 474]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf10k.mxml,cf,10000,Fixed,1000,Sliding,True,200,3,9
100,threshold_strategy,fixed_frequency_delta_percentage3,[474],"[42, 91, 138, 188, 234, 283, 329, 378, 425, 474]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf10k.mxml,cf,10000,Fixed,1000,Sliding,True,200,3,9
101,threshold_strategy,fixed_cramersv_frequency,[474],"[42, 91, 138, 188, 234, 283, 329, 378, 425, 474]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf10k.mxml,cf,10000,Fixed,1000,Sliding,True,200,3,9
102,time_series_strategy,cpd_frequency_delta3,"[146, 174, 185, 212, 324, 342, 354]","[30, 68, 102, 138, 173, 210, 245, 282, 317, 354]",0.53,9.17,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf7.5k.mxml,cf,7500,Fixed,1000,Sliding,True,200,3,9
103,time_series_strategy,cpd_prob_freq_delta3,"[102, 109, 116, 139, 146, 174, 181, 283, 289, 315, 324, 342, 354]","[30, 68, 102, 138, 173, 210, 245, 282, 317, 354]",0.48,6.75,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf7.5k.mxml,cf,7500,Fixed,1000,Sliding,True,200,3,9
104,time_series_strategy,cpd_cramersv_frequency,[354],"[30, 68, 102, 138, 173, 210, 245, 282, 317, 354]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf7.5k.mxml,cf,7500,Fixed,1000,Sliding,True,200,3,9
105,threshold_strategy,gtest_frequency3,[354],"[30, 68, 102, 138, 173, 210, 245, 282, 317, 354]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf7.5k.mxml,cf,7500,Fixed,1000,Sliding,True,200,3,9
106,threshold_strategy,fixed_frequency_delta_percentage3,[354],"[30, 68, 102, 138, 173, 210, 245, 282, 317, 354]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf7.5k.mxml,cf,7500,Fixed,1000,Sliding,True,200,3,9
107,threshold_strategy,fixed_cramersv_frequency,[354],"[30, 68, 102, 138, 173, 210, 245, 282, 317, 354]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cf\cf7.5k.mxml,cf,7500,Fixed,1000,Sliding,True,200,3,9
108,time_series_strategy,cpd_frequency_delta3,"[43, 54, 87, 95, 450]","[42, 86, 133, 177, 224, 269, 315, 359, 406, 450]",0.31,5.75,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm10k.mxml,cm,10000,Fixed,1000,Sliding,True,200,3,9
109,time_series_strategy,cpd_prob_freq_delta3,"[43, 54, 87, 94, 134, 144, 178, 191, 423, 430, 450]","[42, 86, 133, 177, 224, 269, 315, 359, 406, 450]",0.42,9.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm10k.mxml,cm,10000,Fixed,1000,Sliding,True,200,3,9
110,time_series_strategy,cpd_cramersv_frequency,[450],"[42, 86, 133, 177, 224, 269, 315, 359, 406, 450]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm10k.mxml,cm,10000,Fixed,1000,Sliding,True,200,3,9
111,threshold_strategy,gtest_frequency3,[450],"[42, 86, 133, 177, 224, 269, 315, 359, 406, 450]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm10k.mxml,cm,10000,Fixed,1000,Sliding,True,200,3,9
112,threshold_strategy,fixed_frequency_delta_percentage3,"[317, 320, 450]","[42, 86, 133, 177, 224, 269, 315, 359, 406, 450]",0.18,3.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm10k.mxml,cm,10000,Fixed,1000,Sliding,True,200,3,9
113,threshold_strategy,fixed_cramersv_frequency,[450],"[42, 86, 133, 177, 224, 269, 315, 359, 406, 450]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm10k.mxml,cm,10000,Fixed,1000,Sliding,True,200,3,9
114,time_series_strategy,cpd_frequency_delta3,"[130, 138, 166, 172, 185, 335]","[30, 63, 97, 130, 165, 198, 233, 267, 302, 335]",0.29,5.8,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm7.5k.mxml,cm,7500,Fixed,1000,Sliding,True,200,3,9
115,time_series_strategy,cpd_prob_freq_delta3,"[130, 138, 166, 172, 185, 285, 298, 335]","[30, 63, 97, 130, 165, 198, 233, 267, 302, 335]",0.37,7.14,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm7.5k.mxml,cm,7500,Fixed,1000,Sliding,True,200,3,9
116,time_series_strategy,cpd_cramersv_frequency,[335],"[30, 63, 97, 130, 165, 198, 233, 267, 302, 335]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm7.5k.mxml,cm,7500,Fixed,1000,Sliding,True,200,3,9
117,threshold_strategy,gtest_frequency3,[335],"[30, 63, 97, 130, 165, 198, 233, 267, 302, 335]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm7.5k.mxml,cm,7500,Fixed,1000,Sliding,True,200,3,9
118,threshold_strategy,fixed_frequency_delta_percentage3,[335],"[30, 63, 97, 130, 165, 198, 233, 267, 302, 335]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm7.5k.mxml,cm,7500,Fixed,1000,Sliding,True,200,3,9
119,threshold_strategy,fixed_cramersv_frequency,[335],"[30, 63, 97, 130, 165, 198, 233, 267, 302, 335]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cm\cm7.5k.mxml,cm,7500,Fixed,1000,Sliding,True,200,3,9
120,time_series_strategy,cpd_frequency_delta3,"[66, 102, 193, 199, 452, 487]","[42, 94, 141, 192, 239, 291, 337, 388, 435, 487]",0.29,11.4,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp10k.mxml,cp,10000,Fixed,1000,Sliding,True,200,3,9
121,time_series_strategy,cpd_prob_freq_delta3,"[169, 193, 204, 467, 487]","[42, 94, 141, 192, 239, 291, 337, 388, 435, 487]",0.15,17.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp10k.mxml,cp,10000,Fixed,1000,Sliding,True,200,3,9
122,time_series_strategy,cpd_cramersv_frequency,[487],"[42, 94, 141, 192, 239, 291, 337, 388, 435, 487]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp10k.mxml,cp,10000,Fixed,1000,Sliding,True,200,3,9
123,threshold_strategy,gtest_frequency3,[487],"[42, 94, 141, 192, 239, 291, 337, 388, 435, 487]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp10k.mxml,cp,10000,Fixed,1000,Sliding,True,200,3,9
124,threshold_strategy,fixed_frequency_delta_percentage3,[487],"[42, 94, 141, 192, 239, 291, 337, 388, 435, 487]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp10k.mxml,cp,10000,Fixed,1000,Sliding,True,200,3,9
125,threshold_strategy,fixed_cramersv_frequency,[487],"[42, 94, 141, 192, 239, 291, 337, 388, 435, 487]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp10k.mxml,cp,10000,Fixed,1000,Sliding,True,200,3,9
126,time_series_strategy,cpd_frequency_delta3,"[142, 149, 324, 336, 365]","[30, 69, 103, 142, 177, 216, 252, 291, 326, 365]",0.31,4.75,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp7.5k.mxml,cp,7500,Fixed,1000,Sliding,True,200,3,9
127,time_series_strategy,cpd_prob_freq_delta3,[365],"[30, 69, 103, 142, 177, 216, 252, 291, 326, 365]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp7.5k.mxml,cp,7500,Fixed,1000,Sliding,True,200,3,9
128,time_series_strategy,cpd_cramersv_frequency,[365],"[30, 69, 103, 142, 177, 216, 252, 291, 326, 365]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp7.5k.mxml,cp,7500,Fixed,1000,Sliding,True,200,3,9
129,threshold_strategy,gtest_frequency3,[365],"[30, 69, 103, 142, 177, 216, 252, 291, 326, 365]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp7.5k.mxml,cp,7500,Fixed,1000,Sliding,True,200,3,9
130,threshold_strategy,fixed_frequency_delta_percentage3,[365],"[30, 69, 103, 142, 177, 216, 252, 291, 326, 365]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp7.5k.mxml,cp,7500,Fixed,1000,Sliding,True,200,3,9
131,threshold_strategy,fixed_cramersv_frequency,[365],"[30, 69, 103, 142, 177, 216, 252, 291, 326, 365]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\cp\cp7.5k.mxml,cp,7500,Fixed,1000,Sliding,True,200,3,9
132,time_series_strategy,cpd_frequency_delta3,"[59, 73, 177, 195, 214, 224, 231, 281, 298, 308, 369, 378, 390, 462]","[42, 90, 136, 183, 229, 276, 322, 369, 416, 462]",0.36,11.15,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,1000,Sliding,True,200,3,9
133,time_series_strategy,cpd_prob_freq_delta3,"[119, 181, 195, 214, 224, 370, 378, 390, 404, 462]","[42, 90, 136, 183, 229, 276, 322, 369, 416, 462]",0.33,10.44,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,1000,Sliding,True,200,3,9
134,time_series_strategy,cpd_cramersv_frequency,[462],"[42, 90, 136, 183, 229, 276, 322, 369, 416, 462]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,1000,Sliding,True,200,3,9
135,threshold_strategy,gtest_frequency3,[462],"[42, 90, 136, 183, 229, 276, 322, 369, 416, 462]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,1000,Sliding,True,200,3,9
136,threshold_strategy,fixed_frequency_delta_percentage3,[462],"[42, 90, 136, 183, 229, 276, 322, 369, 416, 462]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,1000,Sliding,True,200,3,9
137,threshold_strategy,fixed_cramersv_frequency,[462],"[42, 90, 136, 183, 229, 276, 322, 369, 416, 462]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr10k.MXML,fr,10000,Fixed,1000,Sliding,True,200,3,9
138,time_series_strategy,cpd_frequency_delta3,"[34, 45, 154, 297, 305, 328, 345]","[30, 65, 100, 134, 169, 204, 240, 275, 310, 345]",0.27,11.67,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,1000,Sliding,True,200,3,9
139,time_series_strategy,cpd_prob_freq_delta3,"[34, 45, 62, 86, 165, 177, 200, 240, 247, 265, 295, 306, 327, 345]","[30, 65, 100, 134, 169, 204, 240, 275, 310, 345]",0.55,8.08,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,1000,Sliding,True,200,3,9
140,time_series_strategy,cpd_cramersv_frequency,[345],"[30, 65, 100, 134, 169, 204, 240, 275, 310, 345]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,1000,Sliding,True,200,3,9
141,threshold_strategy,gtest_frequency3,[345],"[30, 65, 100, 134, 169, 204, 240, 275, 310, 345]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,1000,Sliding,True,200,3,9
142,threshold_strategy,fixed_frequency_delta_percentage3,[345],"[30, 65, 100, 134, 169, 204, 240, 275, 310, 345]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,1000,Sliding,True,200,3,9
143,threshold_strategy,fixed_cramersv_frequency,[345],"[30, 65, 100, 134, 169, 204, 240, 275, 310, 345]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\fr\fr7.5k.MXML,fr,7500,Fixed,1000,Sliding,True,200,3,9
144,time_series_strategy,cpd_frequency_delta3,"[47, 94, 141, 188, 235, 283, 330, 380, 426, 469]","[42, 90, 137, 185, 232, 280, 326, 374, 421, 469]",1.0,4.11,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,1000,Fixed,True,200,3,9
145,time_series_strategy,cpd_prob_freq_delta3,"[46, 93, 141, 188, 235, 283, 331, 378, 426, 469]","[42, 90, 137, 185, 232, 280, 326, 374, 421, 469]",1.0,3.78,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,1000,Fixed,True,200,3,9
146,time_series_strategy,cpd_cramersv_frequency,"[46, 94, 140, 188, 235, 284, 330, 379, 425, 469]","[42, 90, 137, 185, 232, 280, 326, 374, 421, 469]",1.0,3.78,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,1000,Fixed,True,200,3,9
147,threshold_strategy,gtest_frequency3,"[44, 93, 139, 188, 234, 283, 328, 378, 424, 469]","[42, 90, 137, 185, 232, 280, 326, 374, 421, 469]",1.0,2.67,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,1000,Fixed,True,200,3,9
148,threshold_strategy,fixed_frequency_delta_percentage3,"[4, 101, 105, 384, 390, 469]","[42, 90, 137, 185, 232, 280, 326, 374, 421, 469]",0.0,18.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,1000,Fixed,True,200,3,9
149,threshold_strategy,fixed_cramersv_frequency,"[44, 94, 138, 188, 233, 283, 327, 379, 423, 469]","[42, 90, 137, 185, 232, 280, 326, 374, 421, 469]",1.0,2.44,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,1000,Fixed,True,200,3,9
150,time_series_strategy,cpd_frequency_delta3,"[63, 99, 423, 429, 469]","[42, 90, 137, 185, 232, 280, 326, 374, 421, 469]",0.15,10.0,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,1000,Sliding,True,200,3,9
151,time_series_strategy,cpd_prob_freq_delta3,"[42, 99, 186, 193, 423, 429, 469]","[42, 90, 137, 185, 232, 280, 326, 374, 421, 469]",0.4,4.67,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,1000,Sliding,True,200,3,9
152,time_series_strategy,cpd_cramersv_frequency,[469],"[42, 90, 137, 185, 232, 280, 326, 374, 421, 469]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,1000,Sliding,True,200,3,9
153,threshold_strategy,gtest_frequency3,[469],"[42, 90, 137, 185, 232, 280, 326, 374, 421, 469]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,1000,Sliding,True,200,3,9
154,threshold_strategy,fixed_frequency_delta_percentage3,[469],"[42, 90, 137, 185, 232, 280, 326, 374, 421, 469]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,1000,Sliding,True,200,3,9
155,threshold_strategy,fixed_cramersv_frequency,[469],"[42, 90, 137, 185, 232, 280, 326, 374, 421, 469]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR10k.MXML,IOR,10000,Fixed,1000,Sliding,True,200,3,9
156,time_series_strategy,cpd_frequency_delta3,"[31, 37, 144, 160, 206, 214, 229, 243, 251, 301, 310, 341, 350]","[30, 66, 100, 136, 172, 207, 243, 278, 313, 350]",0.48,8.42,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR7.5k.mxml,IOR,7500,Fixed,1000,Sliding,True,200,3,9
157,time_series_strategy,cpd_prob_freq_delta3,[350],"[30, 66, 100, 136, 172, 207, 243, 278, 313, 350]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR7.5k.mxml,IOR,7500,Fixed,1000,Sliding,True,200,3,9
158,time_series_strategy,cpd_cramersv_frequency,[350],"[30, 66, 100, 136, 172, 207, 243, 278, 313, 350]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR7.5k.mxml,IOR,7500,Fixed,1000,Sliding,True,200,3,9
159,threshold_strategy,gtest_frequency3,[350],"[30, 66, 100, 136, 172, 207, 243, 278, 313, 350]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR7.5k.mxml,IOR,7500,Fixed,1000,Sliding,True,200,3,9
160,threshold_strategy,fixed_frequency_delta_percentage3,"[314, 319, 350]","[30, 66, 100, 136, 172, 207, 243, 278, 313, 350]",0.18,3.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR7.5k.mxml,IOR,7500,Fixed,1000,Sliding,True,200,3,9
161,threshold_strategy,fixed_cramersv_frequency,[350],"[30, 66, 100, 136, 172, 207, 243, 278, 313, 350]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IOR\IOR7.5k.mxml,IOR,7500,Fixed,1000,Sliding,True,200,3,9
162,time_series_strategy,cpd_frequency_delta3,"[140, 176, 272, 293, 311, 320, 336, 385, 393, 434, 483]","[42, 92, 139, 190, 237, 288, 334, 386, 433, 483]",0.53,8.4,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO10k.MXML,IRO,10000,Fixed,1000,Sliding,True,200,3,9
163,time_series_strategy,cpd_prob_freq_delta3,"[162, 176, 272, 296, 335, 341, 483]","[42, 92, 139, 190, 237, 288, 334, 386, 433, 483]",0.27,11.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO10k.MXML,IRO,10000,Fixed,1000,Sliding,True,200,3,9
164,time_series_strategy,cpd_cramersv_frequency,[483],"[42, 92, 139, 190, 237, 288, 334, 386, 433, 483]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO10k.MXML,IRO,10000,Fixed,1000,Sliding,True,200,3,9
165,threshold_strategy,gtest_frequency3,[483],"[42, 92, 139, 190, 237, 288, 334, 386, 433, 483]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO10k.MXML,IRO,10000,Fixed,1000,Sliding,True,200,3,9
166,threshold_strategy,fixed_frequency_delta_percentage3,"[190, 193, 483]","[42, 92, 139, 190, 237, 288, 334, 386, 433, 483]",0.18,1.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO10k.MXML,IRO,10000,Fixed,1000,Sliding,True,200,3,9
167,threshold_strategy,fixed_cramersv_frequency,[483],"[42, 92, 139, 190, 237, 288, 334, 386, 433, 483]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO10k.MXML,IRO,10000,Fixed,1000,Sliding,True,200,3,9
168,time_series_strategy,cpd_frequency_delta3,"[31, 59, 135, 148, 177, 296, 321, 361]","[30, 68, 102, 141, 176, 215, 250, 289, 324, 361]",0.62,4.86,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO7.5k.mxml,IRO,7500,Fixed,1000,Sliding,True,200,3,9
169,time_series_strategy,cpd_prob_freq_delta3,"[142, 149, 177, 183, 296, 321, 361]","[30, 68, 102, 141, 176, 215, 250, 289, 324, 361]",0.53,4.5,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO7.5k.mxml,IRO,7500,Fixed,1000,Sliding,True,200,3,9
170,time_series_strategy,cpd_cramersv_frequency,[361],"[30, 68, 102, 141, 176, 215, 250, 289, 324, 361]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO7.5k.mxml,IRO,7500,Fixed,1000,Sliding,True,200,3,9
171,threshold_strategy,gtest_frequency3,[361],"[30, 68, 102, 141, 176, 215, 250, 289, 324, 361]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO7.5k.mxml,IRO,7500,Fixed,1000,Sliding,True,200,3,9
172,threshold_strategy,fixed_frequency_delta_percentage3,[361],"[30, 68, 102, 141, 176, 215, 250, 289, 324, 361]",0.0,,../Input/Synthetic/Business Process Drift (Maaradji - Fast)/logs\IRO\IRO7.5k.mxml,IRO,7500,Fixed,1000,Sliding,True,200,3,9
