,detection_strategy,detection_feature,detection_results,ground_truth,f1,delay,log_path,log_size,change_pattern,noise_size,window_size_mode,window_size,window_ref_mode,overlap,sliding_step,margin_error,margin_error_corrected
11562,time_series_strategy,cpd_frequency_delta3,"[123, 144, 308, 345, 369, 468]","[137, 311, 468]",0.57,23.2,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute.mxml.gz,Size5,Substitute,0,Fixed,4000,Fixed,True,200,3,24
11563,time_series_strategy,cpd_prob_freq_delta3,"[127, 148, 300, 321, 468]","[137, 311, 468]",0.67,10.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute.mxml.gz,Size5,Substitute,0,Fixed,4000,Fixed,True,200,3,24
11564,time_series_strategy,cpd_cramersv_frequency3,"[133, 154, 296, 317, 468]","[137, 311, 468]",0.67,10.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute.mxml.gz,Size5,Substitute,0,Fixed,4000,Fixed,True,200,3,24
11565,threshold_strategy,gtest_frequency3,"[132, 315, 468]","[137, 311, 468]",1.0,4.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute.mxml.gz,Size5,Substitute,0,Fixed,4000,Fixed,True,200,3,24
11566,threshold_strategy,fixed_frequency_delta_percentage3,"[9, 40, 64, 350, 366, 468]","[137, 311, 468]",0.0,78.4,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute.mxml.gz,Size5,Substitute,0,Fixed,4000,Fixed,True,200,3,24
11567,threshold_strategy,fixed_cramersv_frequency3,"[131, 316, 468]","[137, 311, 468]",1.0,5.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute.mxml.gz,Size5,Substitute,0,Fixed,4000,Fixed,True,200,3,24
11568,time_series_strategy,cpd_frequency_delta3,"[24, 132, 153, 335, 503]","[149, 336, 503]",0.67,36.75,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_2.mxml.gz,Size5,Substitute_2,2,Fixed,4000,Fixed,True,200,3,24
11569,time_series_strategy,cpd_prob_freq_delta3,"[140, 161, 323, 344, 503]","[149, 336, 503]",0.67,10.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_2.mxml.gz,Size5,Substitute_2,2,Fixed,4000,Fixed,True,200,3,24
11570,time_series_strategy,cpd_cramersv_frequency3,"[151, 229, 287, 314, 335, 503]","[149, 336, 503]",0.57,30.8,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_2.mxml.gz,Size5,Substitute_2,2,Fixed,4000,Fixed,True,200,3,24
11571,threshold_strategy,gtest_frequency3,"[151, 332, 503]","[149, 336, 503]",1.0,3.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_2.mxml.gz,Size5,Substitute_2,2,Fixed,4000,Fixed,True,200,3,24
11572,threshold_strategy,fixed_frequency_delta_percentage3,"[6, 503]","[149, 336, 503]",0.0,143.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_2.mxml.gz,Size5,Substitute_2,2,Fixed,4000,Fixed,True,200,3,24
11573,threshold_strategy,fixed_cramersv_frequency3,"[151, 333, 503]","[149, 336, 503]",1.0,2.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_2.mxml.gz,Size5,Substitute_2,2,Fixed,4000,Fixed,True,200,3,24
11574,time_series_strategy,cpd_frequency_delta3,"[102, 212, 241, 258, 283, 328]","[103, 213, 328]",0.57,29.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Nested\RIO\output\RIO_5.mxml.gz,Size1,RIO_5,5,Fixed,2000,Fixed,True,200,3,14
11575,time_series_strategy,cpd_prob_freq_delta3,"[98, 109, 136, 203, 214, 328]","[103, 213, 328]",0.57,11.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Nested\RIO\output\RIO_5.mxml.gz,Size1,RIO_5,5,Fixed,2000,Fixed,True,200,3,14
11576,time_series_strategy,cpd_cramersv_frequency3,"[106, 158, 177, 195, 209, 328]","[103, 213, 328]",0.57,23.2,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Nested\RIO\output\RIO_5.mxml.gz,Size1,RIO_5,5,Fixed,2000,Fixed,True,200,3,14
11577,threshold_strategy,gtest_frequency3,"[107, 206, 328]","[103, 213, 328]",1.0,5.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Nested\RIO\output\RIO_5.mxml.gz,Size1,RIO_5,5,Fixed,2000,Fixed,True,200,3,14
11578,threshold_strategy,fixed_frequency_delta_percentage3,[328],"[103, 213, 328]",0.0,,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Nested\RIO\output\RIO_5.mxml.gz,Size1,RIO_5,5,Fixed,2000,Fixed,True,200,3,14
11579,threshold_strategy,fixed_cramersv_frequency3,"[106, 207, 328]","[103, 213, 328]",1.0,4.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Nested\RIO\output\RIO_5.mxml.gz,Size1,RIO_5,5,Fixed,2000,Fixed,True,200,3,14
11580,time_series_strategy,cpd_frequency_delta3,"[127, 148, 326, 488]","[143, 325, 488]",0.8,7.33,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_5.mxml.gz,Size5,Substitute_5,5,Fixed,4000,Fixed,True,200,3,24
11581,time_series_strategy,cpd_prob_freq_delta3,"[133, 154, 313, 334, 488]","[143, 325, 488]",0.67,10.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_5.mxml.gz,Size5,Substitute_5,5,Fixed,4000,Fixed,True,200,3,24
11582,time_series_strategy,cpd_cramersv_frequency3,"[145, 166, 195, 218, 240, 303, 324, 488]","[143, 325, 488]",0.44,37.14,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_5.mxml.gz,Size5,Substitute_5,5,Fixed,4000,Fixed,True,200,3,24
11583,threshold_strategy,gtest_frequency3,"[146, 321, 488]","[143, 325, 488]",1.0,3.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_5.mxml.gz,Size5,Substitute_5,5,Fixed,4000,Fixed,True,200,3,24
11584,threshold_strategy,fixed_frequency_delta_percentage3,"[5, 488]","[143, 325, 488]",0.0,138.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_5.mxml.gz,Size5,Substitute_5,5,Fixed,4000,Fixed,True,200,3,24
11585,threshold_strategy,fixed_cramersv_frequency3,"[145, 322, 488]","[143, 325, 488]",1.0,2.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Substitute\output\Substitute_5.mxml.gz,Size5,Substitute_5,5,Fixed,4000,Fixed,True,200,3,24
11586,time_series_strategy,cpd_frequency_delta3,"[48, 152, 319, 340, 494]","[152, 324, 494]",0.67,31.25,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap.mxml.gz,Size5,Swap,0,Fixed,4000,Fixed,True,200,3,24
11587,time_series_strategy,cpd_prob_freq_delta3,"[141, 162, 312, 333, 494]","[152, 324, 494]",0.67,10.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap.mxml.gz,Size5,Swap,0,Fixed,4000,Fixed,True,200,3,24
11588,time_series_strategy,cpd_cramersv_frequency3,"[147, 168, 309, 330, 494]","[152, 324, 494]",0.67,10.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap.mxml.gz,Size5,Swap,0,Fixed,4000,Fixed,True,200,3,24
11589,threshold_strategy,gtest_frequency3,"[148, 327, 494]","[152, 324, 494]",1.0,3.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap.mxml.gz,Size5,Swap,0,Fixed,4000,Fixed,True,200,3,24
11590,threshold_strategy,fixed_frequency_delta_percentage3,"[8, 494]","[152, 324, 494]",0.0,144.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap.mxml.gz,Size5,Swap,0,Fixed,4000,Fixed,True,200,3,24
11591,threshold_strategy,fixed_cramersv_frequency3,"[147, 327, 494]","[152, 324, 494]",1.0,4.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap.mxml.gz,Size5,Swap,0,Fixed,4000,Fixed,True,200,3,24
11592,time_series_strategy,cpd_frequency_delta3,"[24, 154, 327, 348, 505]","[156, 331, 505]",0.67,38.75,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_2.mxml.gz,Size5,Swap_2,2,Fixed,4000,Fixed,True,200,3,24
11593,time_series_strategy,cpd_prob_freq_delta3,"[144, 165, 313, 334, 505]","[156, 331, 505]",0.67,10.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_2.mxml.gz,Size5,Swap_2,2,Fixed,4000,Fixed,True,200,3,24
11594,time_series_strategy,cpd_cramersv_frequency3,"[156, 179, 224, 271, 307, 330, 505]","[156, 331, 505]",0.5,29.33,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_2.mxml.gz,Size5,Swap_2,2,Fixed,4000,Fixed,True,200,3,24
11595,threshold_strategy,gtest_frequency3,"[157, 327, 505]","[156, 331, 505]",1.0,2.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_2.mxml.gz,Size5,Swap_2,2,Fixed,4000,Fixed,True,200,3,24
11596,threshold_strategy,fixed_frequency_delta_percentage3,"[7, 505]","[156, 331, 505]",0.0,149.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_2.mxml.gz,Size5,Swap_2,2,Fixed,4000,Fixed,True,200,3,24
11597,threshold_strategy,fixed_cramersv_frequency3,"[156, 328, 505]","[156, 331, 505]",1.0,1.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_2.mxml.gz,Size5,Swap_2,2,Fixed,4000,Fixed,True,200,3,24
11598,time_series_strategy,cpd_frequency_delta3,"[24, 157, 337, 515]","[159, 338, 515]",0.8,46.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_5.mxml.gz,Size5,Swap_5,5,Fixed,4000,Fixed,True,200,3,24
11599,time_series_strategy,cpd_prob_freq_delta3,"[162, 331, 352, 515]","[159, 338, 515]",0.8,8.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_5.mxml.gz,Size5,Swap_5,5,Fixed,4000,Fixed,True,200,3,24
11600,time_series_strategy,cpd_cramersv_frequency3,"[162, 223, 252, 313, 334, 515]","[159, 338, 515]",0.57,36.4,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_5.mxml.gz,Size5,Swap_5,5,Fixed,4000,Fixed,True,200,3,24
11601,threshold_strategy,gtest_frequency3,"[163, 331, 515]","[159, 338, 515]",1.0,5.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_5.mxml.gz,Size5,Swap_5,5,Fixed,4000,Fixed,True,200,3,24
11602,threshold_strategy,fixed_frequency_delta_percentage3,"[6, 515]","[159, 338, 515]",0.0,153.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_5.mxml.gz,Size5,Swap_5,5,Fixed,4000,Fixed,True,200,3,24
11603,threshold_strategy,fixed_cramersv_frequency3,"[163, 332, 515]","[159, 338, 515]",1.0,5.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Atomic\Swap\output\Swap_5.mxml.gz,Size5,Swap_5,5,Fixed,4000,Fixed,True,200,3,24
11604,time_series_strategy,cpd_frequency_delta3,"[24, 151, 172, 333, 354, 523]","[162, 340, 523]",0.57,36.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR.mxml.gz,Size5,IOR,0,Fixed,4000,Fixed,True,200,3,24
11605,time_series_strategy,cpd_prob_freq_delta3,"[154, 175, 327, 348, 523]","[162, 340, 523]",0.67,10.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR.mxml.gz,Size5,IOR,0,Fixed,4000,Fixed,True,200,3,24
11606,time_series_strategy,cpd_cramersv_frequency3,"[155, 176, 326, 347, 523]","[162, 340, 523]",0.67,10.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR.mxml.gz,Size5,IOR,0,Fixed,4000,Fixed,True,200,3,24
11607,threshold_strategy,gtest_frequency3,"[155, 345, 523]","[162, 340, 523]",1.0,6.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR.mxml.gz,Size5,IOR,0,Fixed,4000,Fixed,True,200,3,24
11608,threshold_strategy,fixed_frequency_delta_percentage3,"[12, 523]","[162, 340, 523]",0.0,150.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR.mxml.gz,Size5,IOR,0,Fixed,4000,Fixed,True,200,3,24
11609,threshold_strategy,fixed_cramersv_frequency3,"[154, 345, 523]","[162, 340, 523]",1.0,6.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR.mxml.gz,Size5,IOR,0,Fixed,4000,Fixed,True,200,3,24
11610,time_series_strategy,cpd_frequency_delta3,"[24, 154, 175, 341, 362, 534]","[165, 348, 534]",0.57,36.6,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_2.mxml.gz,Size5,IOR_2,2,Fixed,4000,Fixed,True,200,3,24
11611,time_series_strategy,cpd_prob_freq_delta3,"[158, 179, 334, 355, 534]","[165, 348, 534]",0.67,10.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_2.mxml.gz,Size5,IOR_2,2,Fixed,4000,Fixed,True,200,3,24
11612,time_series_strategy,cpd_cramersv_frequency3,"[162, 183, 214, 270, 294, 328, 350, 534]","[165, 348, 534]",0.44,32.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_2.mxml.gz,Size5,IOR_2,2,Fixed,4000,Fixed,True,200,3,24
11613,threshold_strategy,gtest_frequency3,"[162, 348, 534]","[165, 348, 534]",1.0,1.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_2.mxml.gz,Size5,IOR_2,2,Fixed,4000,Fixed,True,200,3,24
11614,threshold_strategy,fixed_frequency_delta_percentage3,"[6, 534]","[165, 348, 534]",0.0,159.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_2.mxml.gz,Size5,IOR_2,2,Fixed,4000,Fixed,True,200,3,24
11615,threshold_strategy,fixed_cramersv_frequency3,"[162, 349, 534]","[165, 348, 534]",1.0,2.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_2.mxml.gz,Size5,IOR_2,2,Fixed,4000,Fixed,True,200,3,24
11616,time_series_strategy,cpd_frequency_delta3,"[24, 155, 176, 348, 369, 545]","[169, 355, 545]",0.57,37.4,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_5.mxml.gz,Size5,IOR_5,5,Fixed,4000,Fixed,True,200,3,24
11617,time_series_strategy,cpd_prob_freq_delta3,"[161, 182, 341, 362, 545]","[169, 355, 545]",0.67,10.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_5.mxml.gz,Size5,IOR_5,5,Fixed,4000,Fixed,True,200,3,24
11618,time_series_strategy,cpd_cramersv_frequency3,"[169, 190, 278, 303, 324, 354, 545]","[169, 355, 545]",0.5,30.33,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_5.mxml.gz,Size5,IOR_5,5,Fixed,4000,Fixed,True,200,3,24
11619,threshold_strategy,gtest_frequency3,"[170, 352, 545]","[169, 355, 545]",1.0,2.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_5.mxml.gz,Size5,IOR_5,5,Fixed,4000,Fixed,True,200,3,24
11620,threshold_strategy,fixed_frequency_delta_percentage3,"[6, 545]","[169, 355, 545]",0.0,163.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_5.mxml.gz,Size5,IOR_5,5,Fixed,4000,Fixed,True,200,3,24
11621,threshold_strategy,fixed_cramersv_frequency3,"[170, 352, 545]","[169, 355, 545]",1.0,2.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IOR\output\IOR_5.mxml.gz,Size5,IOR_5,5,Fixed,4000,Fixed,True,200,3,24
11622,time_series_strategy,cpd_frequency_delta3,"[140, 161, 378, 399, 558]","[157, 383, 558]",0.67,10.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO.mxml.gz,Size5,IRO,0,Fixed,4000,Fixed,True,200,3,24
11623,time_series_strategy,cpd_prob_freq_delta3,"[144, 165, 374, 395, 558]","[157, 383, 558]",0.67,10.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO.mxml.gz,Size5,IRO,0,Fixed,4000,Fixed,True,200,3,24
11624,time_series_strategy,cpd_cramersv_frequency3,"[153, 174, 365, 386, 558]","[157, 383, 558]",0.67,10.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO.mxml.gz,Size5,IRO,0,Fixed,4000,Fixed,True,200,3,24
11625,threshold_strategy,gtest_frequency3,"[151, 386, 558]","[157, 383, 558]",1.0,4.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO.mxml.gz,Size5,IRO,0,Fixed,4000,Fixed,True,200,3,24
11626,threshold_strategy,fixed_frequency_delta_percentage3,"[12, 558]","[157, 383, 558]",0.0,145.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO.mxml.gz,Size5,IRO,0,Fixed,4000,Fixed,True,200,3,24
11627,threshold_strategy,fixed_cramersv_frequency3,"[151, 386, 558]","[157, 383, 558]",1.0,4.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO.mxml.gz,Size5,IRO,0,Fixed,4000,Fixed,True,200,3,24
11628,time_series_strategy,cpd_frequency_delta3,"[24, 141, 162, 387, 408, 570]","[161, 392, 570]",0.57,35.8,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_2.mxml.gz,Size5,IRO_2,2,Fixed,4000,Fixed,True,200,3,24
11629,time_series_strategy,cpd_prob_freq_delta3,"[146, 168, 381, 402, 570]","[161, 392, 570]",0.67,10.75,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_2.mxml.gz,Size5,IRO_2,2,Fixed,4000,Fixed,True,200,3,24
11630,time_series_strategy,cpd_cramersv_frequency3,"[160, 181, 363, 388, 570]","[161, 392, 570]",0.67,13.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_2.mxml.gz,Size5,IRO_2,2,Fixed,4000,Fixed,True,200,3,24
11631,threshold_strategy,gtest_frequency3,"[160, 387, 570]","[161, 392, 570]",1.0,3.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_2.mxml.gz,Size5,IRO_2,2,Fixed,4000,Fixed,True,200,3,24
11632,threshold_strategy,fixed_frequency_delta_percentage3,"[7, 570]","[161, 392, 570]",0.0,154.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_2.mxml.gz,Size5,IRO_2,2,Fixed,4000,Fixed,True,200,3,24
11633,threshold_strategy,fixed_cramersv_frequency3,"[159, 387, 570]","[161, 392, 570]",1.0,3.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_2.mxml.gz,Size5,IRO_2,2,Fixed,4000,Fixed,True,200,3,24
11634,time_series_strategy,cpd_frequency_delta3,"[24, 145, 166, 394, 415, 582]","[164, 400, 582]",0.57,36.4,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_5.mxml.gz,Size5,IRO_5,5,Fixed,4000,Fixed,True,200,3,24
11635,time_series_strategy,cpd_prob_freq_delta3,"[151, 172, 369, 390, 411, 582]","[164, 400, 582]",0.57,14.6,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_5.mxml.gz,Size5,IRO_5,5,Fixed,4000,Fixed,True,200,3,24
11636,time_series_strategy,cpd_cramersv_frequency3,"[166, 187, 348, 374, 396, 582]","[164, 400, 582]",0.57,21.4,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_5.mxml.gz,Size5,IRO_5,5,Fixed,4000,Fixed,True,200,3,24
11637,threshold_strategy,gtest_frequency3,"[165, 394, 582]","[164, 400, 582]",1.0,3.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_5.mxml.gz,Size5,IRO_5,5,Fixed,4000,Fixed,True,200,3,24
11638,threshold_strategy,fixed_frequency_delta_percentage3,"[6, 582]","[164, 400, 582]",0.0,158.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_5.mxml.gz,Size5,IRO_5,5,Fixed,4000,Fixed,True,200,3,24
11639,threshold_strategy,fixed_cramersv_frequency3,"[165, 395, 582]","[164, 400, 582]",1.0,3.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\IRO\output\IRO_5.mxml.gz,Size5,IRO_5,5,Fixed,4000,Fixed,True,200,3,24
11640,time_series_strategy,cpd_frequency_delta3,"[27, 105, 196, 215, 328]","[105, 215, 328]",0.67,24.25,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Nested\ROI\output\ROI.mxml.gz,Size1,ROI,0,Fixed,2000,Fixed,True,200,3,14
11641,time_series_strategy,cpd_prob_freq_delta3,"[100, 111, 167, 205, 216, 328]","[105, 215, 328]",0.57,14.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Nested\ROI\output\ROI.mxml.gz,Size1,ROI,0,Fixed,2000,Fixed,True,200,3,14
11642,time_series_strategy,cpd_cramersv_frequency3,"[100, 111, 168, 206, 217, 328]","[105, 215, 328]",0.57,13.8,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Nested\ROI\output\ROI.mxml.gz,Size1,ROI,0,Fixed,2000,Fixed,True,200,3,14
11643,threshold_strategy,gtest_frequency3,"[102, 214, 328]","[105, 215, 328]",1.0,2.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Nested\ROI\output\ROI.mxml.gz,Size1,ROI,0,Fixed,2000,Fixed,True,200,3,14
11644,threshold_strategy,fixed_frequency_delta_percentage3,"[6, 27, 36, 44, 49, 66, 77, 242, 247, 282, 287, 309, 314, 328]","[105, 215, 328]",0.0,63.15,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Nested\ROI\output\ROI.mxml.gz,Size1,ROI,0,Fixed,2000,Fixed,True,200,3,14
11645,threshold_strategy,fixed_cramersv_frequency3,"[101, 215, 328]","[105, 215, 328]",1.0,2.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size1\Nested\ROI\output\ROI.mxml.gz,Size1,ROI,0,Fixed,2000,Fixed,True,200,3,14
11646,time_series_strategy,cpd_frequency_delta3,"[24, 143, 320, 341, 486]","[141, 326, 486]",0.67,35.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\OIR\output\OIR.mxml.gz,Size5,OIR,0,Fixed,4000,Fixed,True,200,3,24
11647,time_series_strategy,cpd_prob_freq_delta3,"[127, 148, 281, 319, 340, 486]","[141, 326, 486]",0.57,17.4,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\OIR\output\OIR.mxml.gz,Size5,OIR,0,Fixed,4000,Fixed,True,200,3,24
11648,time_series_strategy,cpd_cramersv_frequency3,"[140, 161, 307, 328, 486]","[141, 326, 486]",0.67,10.5,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\OIR\output\OIR.mxml.gz,Size5,OIR,0,Fixed,4000,Fixed,True,200,3,24
11649,threshold_strategy,gtest_frequency3,"[141, 326, 486]","[141, 326, 486]",1.0,0.0,../Input/Synthetic/CPN_Logs (Ostovar - Robust)/FragmentChange\Size5\Composite\OIR\output\OIR.mxml.gz,Size5,OIR,0,Fixed,4000,Fixed,True,200,3,24
